Gear ID,4982,Type,Primary Material,Secondary Material,Background,Rarity,Normalized Rarity,Price,Final Price
2516,,Compound Bow,Ebony,Dragon Scale,Ocean,2.78E+01,1.88,30,30 STX
2517,,Compound Bow,Ebony,Dragon Scale,Mines,2.97E+01,2.02,30,30 STX
2518,,Compound Bow,Ebony,Dragon Scale,Candy Land,3.45E+01,2.34,35,35 STX
2519,x,Compound Bow,Ebony,Dragon Scale,Nirvana,1.36E+02,9.25,105,105 STX
2520,,Shortbow,Oak,Iron,Woodland,5.91E+02,40.04,410,410 STX
2521,,Shortbow,Oak,Iron,Swamp,5.37E+02,36.43,375,375 STX
2522,,Shortbow,Oak,Iron,Ocean,5.13E+02,34.75,355,355 STX
2523,,Shortbow,Oak,Iron,Mines,5.49E+02,37.19,380,380 STX
2524,,Shortbow,Oak,Iron,Candy Land,6.36E+02,43.12,440,440 STX
2525,,Shortbow,Oak,Iron,Nirvana,2.52E+03,170.62,1715,1715 STX
2526,,Shortbow,Cherry,Iron,Woodland,2.35E+01,1.60,25,25 STX
2527,,Shortbow,Cherry,Iron,Swamp,2.14E+01,1.45,25,25 STX
2528,,Shortbow,Cherry,Iron,Ocean,2.04E+01,1.38,25,25 STX
2529,,Shortbow,Cherry,Iron,Mines,2.19E+01,1.48,25,25 STX
2530,,Shortbow,Cherry,Iron,Candy Land,2.53E+01,1.72,25,25 STX
2531,x,Shortbow,Cherry,Iron,Nirvana,1.00E+02,6.80,80,80 STX
2532,,Shortbow,Maple,Iron,Woodland,2.30E+01,1.56,25,25 STX
2533,,Shortbow,Maple,Iron,Swamp,2.09E+01,1.42,25,25 STX
2534,,Shortbow,Maple,Iron,Ocean,1.99E+01,1.35,25,25 STX
2535,,Shortbow,Maple,Iron,Mines,2.13E+01,1.44,25,25 STX
2536,,Shortbow,Maple,Iron,Candy Land,2.47E+01,1.68,25,25 STX
2537,,Shortbow,Maple,Iron,Nirvana,9.78E+01,6.63,75,75 STX
2538,,Shortbow,Birch,Iron,Woodland,2.24E+01,1.52,25,25 STX
2539,,Shortbow,Birch,Iron,Swamp,2.04E+01,1.38,25,25 STX
2540,,Shortbow,Birch,Iron,Ocean,1.95E+01,1.32,25,25 STX
2541,,Shortbow,Birch,Iron,Mines,2.08E+01,1.41,25,25 STX
2542,,Shortbow,Birch,Iron,Candy Land,2.42E+01,1.64,25,25 STX
2543,x,Shortbow,Birch,Iron,Nirvana,9.56E+01,6.48,75,75 STX
2544,,Shortbow,Ebony,Iron,Woodland,2.27E+01,1.54,25,25 STX
2545,,Shortbow,Ebony,Iron,Swamp,2.06E+01,1.40,25,25 STX
2546,,Shortbow,Ebony,Iron,Ocean,1.97E+01,1.33,25,25 STX
2547,,Shortbow,Ebony,Iron,Mines,2.11E+01,1.43,25,25 STX
2548,,Shortbow,Ebony,Iron,Candy Land,2.44E+01,1.66,25,25 STX
2549,x,Shortbow,Ebony,Iron,Nirvana,9.67E+01,6.55,75,75 STX
2550,,Shortbow,Oak,Vulcanic,Woodland,1.70E+03,115.19,1160,1160 STX
2551,,Shortbow,Oak,Vulcanic,Swamp,1.55E+03,104.80,1060,1060 STX
2552,,Shortbow,Oak,Vulcanic,Ocean,1.47E+03,99.97,1010,1010 STX
2553,,Shortbow,Oak,Vulcanic,Mines,1.58E+03,106.98,1080,1080 STX
2554,x,Shortbow,Oak,Vulcanic,Candy Land,1.83E+03,124.04,1250,1250 STX
2555,x,Shortbow,Oak,Vulcanic,Nirvana,7.24E+03,490.84,4920,4920 STX
2556,,Shortbow,Cherry,Vulcanic,Woodland,6.77E+01,4.59,55,55 STX
2557,,Shortbow,Cherry,Vulcanic,Swamp,6.16E+01,4.18,50,50 STX
2558,,Shortbow,Cherry,Vulcanic,Ocean,5.88E+01,3.98,50,50 STX
2559,,Shortbow,Cherry,Vulcanic,Mines,6.29E+01,4.26,55,55 STX
2560,x,Shortbow,Cherry,Vulcanic,Candy Land,7.29E+01,4.94,60,60 STX
2561,x,Shortbow,Cherry,Vulcanic,Nirvana,2.89E+02,19.56,205,205 STX
2562,x,Shortbow,Maple,Vulcanic,Woodland,6.60E+01,4.48,55,55 STX
2563,x,Shortbow,Maple,Vulcanic,Swamp,6.01E+01,4.07,50,50 STX
2564,x,Shortbow,Maple,Vulcanic,Ocean,5.73E+01,3.88,50,50 STX
2565,x,Shortbow,Maple,Vulcanic,Mines,6.13E+01,4.16,50,50 STX
2566,x,Shortbow,Maple,Vulcanic,Candy Land,7.11E+01,4.82,60,60 STX
2567,x,Shortbow,Maple,Vulcanic,Nirvana,2.81E+02,19.07,200,200 STX
2568,,Shortbow,Birch,Vulcanic,Woodland,6.45E+01,4.37,55,55 STX
2569,,Shortbow,Birch,Vulcanic,Swamp,5.87E+01,3.98,50,50 STX
2570,,Shortbow,Birch,Vulcanic,Ocean,5.60E+01,3.80,50,50 STX
2571,,Shortbow,Birch,Vulcanic,Mines,5.99E+01,4.06,50,50 STX
2572,x,Shortbow,Birch,Vulcanic,Candy Land,6.95E+01,4.71,55,55 STX
2573,x,Shortbow,Birch,Vulcanic,Nirvana,2.75E+02,18.64,195,195 STX
2574,,Shortbow,Ebony,Vulcanic,Woodland,6.53E+01,4.42,55,55 STX
2575,,Shortbow,Ebony,Vulcanic,Swamp,5.94E+01,4.03,50,50 STX
2576,,Shortbow,Ebony,Vulcanic,Ocean,5.66E+01,3.84,50,50 STX
2577,,Shortbow,Ebony,Vulcanic,Mines,6.06E+01,4.11,50,50 STX
2578,x,Shortbow,Ebony,Vulcanic,Candy Land,7.03E+01,4.76,60,60 STX
2579,x,Shortbow,Ebony,Vulcanic,Nirvana,2.78E+02,18.85,200,200 STX
2580,,Shortbow,Oak,Steel,Woodland,7.08E+02,48.02,490,490 STX
2581,,Shortbow,Oak,Steel,Swamp,6.45E+02,43.69,445,445 STX
2582,,Shortbow,Oak,Steel,Ocean,6.15E+02,41.68,425,425 STX
2583,,Shortbow,Oak,Steel,Mines,6.58E+02,44.60,455,455 STX
2584,,Shortbow,Oak,Steel,Candy Land,7.63E+02,51.72,525,525 STX
2585,,Shortbow,Oak,Steel,Nirvana,3.02E+03,204.64,2055,2055 STX
2586,,Shortbow,Cherry,Steel,Woodland,2.82E+01,1.91,30,30 STX
2587,,Shortbow,Cherry,Steel,Swamp,2.57E+01,1.74,25,25 STX
2588,,Shortbow,Cherry,Steel,Ocean,2.45E+01,1.66,25,25 STX
2589,,Shortbow,Cherry,Steel,Mines,2.62E+01,1.78,30,30 STX
2590,,Shortbow,Cherry,Steel,Candy Land,3.04E+01,2.06,30,30 STX
2591,x,Shortbow,Cherry,Steel,Nirvana,1.20E+02,8.16,90,90 STX
2592,,Shortbow,Maple,Steel,Woodland,2.75E+01,1.87,30,30 STX
2593,,Shortbow,Maple,Steel,Swamp,2.50E+01,1.70,25,25 STX
2594,,Shortbow,Maple,Steel,Ocean,2.39E+01,1.62,25,25 STX
2595,,Shortbow,Maple,Steel,Mines,2.56E+01,1.73,25,25 STX
2596,,Shortbow,Maple,Steel,Candy Land,2.96E+01,2.01,30,30 STX
2597,,Shortbow,Maple,Steel,Nirvana,1.17E+02,7.95,90,90 STX
2598,x,Shortbow,Birch,Steel,Woodland,2.69E+01,1.82,30,30 STX
2599,x,Shortbow,Birch,Steel,Swamp,2.45E+01,1.66,25,25 STX
2600,x,Shortbow,Birch,Steel,Ocean,2.34E+01,1.58,25,25 STX
2601,x,Shortbow,Birch,Steel,Mines,2.50E+01,1.69,25,25 STX
2602,x,Shortbow,Birch,Steel,Candy Land,2.90E+01,1.96,30,30 STX
2603,x,Shortbow,Birch,Steel,Nirvana,1.15E+02,7.77,90,90 STX
2604,,Shortbow,Ebony,Steel,Woodland,2.72E+01,1.84,30,30 STX
2605,,Shortbow,Ebony,Steel,Swamp,2.48E+01,1.68,25,25 STX
2606,,Shortbow,Ebony,Steel,Ocean,2.36E+01,1.60,25,25 STX
2607,,Shortbow,Ebony,Steel,Mines,2.53E+01,1.71,25,25 STX
2608,,Shortbow,Ebony,Steel,Candy Land,2.93E+01,1.99,30,30 STX
2609,x,Shortbow,Ebony,Steel,Nirvana,1.16E+02,7.86,90,90 STX
2610,,Shortbow,Oak,Black,Woodland,7.07E+02,47.93,490,490 STX
2611,,Shortbow,Oak,Black,Swamp,6.43E+02,43.60,445,445 STX
2612,,Shortbow,Oak,Black,Ocean,6.14E+02,41.59,425,425 STX
2613,,Shortbow,Oak,Black,Mines,6.57E+02,44.51,455,455 STX
2614,,Shortbow,Oak,Black,Candy Land,7.61E+02,51.61,525,525 STX
2615,,Shortbow,Oak,Black,Nirvana,3.01E+03,204.23,2050,2050 STX
2616,,Shortbow,Cherry,Black,Woodland,2.82E+01,1.91,30,30 STX
2617,,Shortbow,Cherry,Black,Swamp,2.56E+01,1.74,25,25 STX
2618,,Shortbow,Cherry,Black,Ocean,2.45E+01,1.66,25,25 STX
2619,,Shortbow,Cherry,Black,Mines,2.62E+01,1.77,30,30 STX
2620,,Shortbow,Cherry,Black,Candy Land,3.03E+01,2.06,30,30 STX
2621,x,Shortbow,Cherry,Black,Nirvana,1.20E+02,8.14,90,90 STX
2622,,Shortbow,Maple,Black,Woodland,2.75E+01,1.86,30,30 STX
2623,,Shortbow,Maple,Black,Swamp,2.50E+01,1.69,25,25 STX
2624,,Shortbow,Maple,Black,Ocean,2.38E+01,1.62,25,25 STX
2625,,Shortbow,Maple,Black,Mines,2.55E+01,1.73,25,25 STX
2626,,Shortbow,Maple,Black,Candy Land,2.96E+01,2.01,30,30 STX
2627,,Shortbow,Maple,Black,Nirvana,1.17E+02,7.94,90,90 STX
2628,,Shortbow,Birch,Black,Woodland,2.69E+01,1.82,30,30 STX
2629,,Shortbow,Birch,Black,Swamp,2.44E+01,1.66,25,25 STX
2630,,Shortbow,Birch,Black,Ocean,2.33E+01,1.58,25,25 STX
2631,,Shortbow,Birch,Black,Mines,2.49E+01,1.69,25,25 STX
2632,,Shortbow,Birch,Black,Candy Land,2.89E+01,1.96,30,30 STX
2633,x,Shortbow,Birch,Black,Nirvana,1.14E+02,7.76,90,90 STX
2634,,Shortbow,Ebony,Black,Woodland,2.72E+01,1.84,30,30 STX
2635,,Shortbow,Ebony,Black,Swamp,2.47E+01,1.67,25,25 STX
2636,,Shortbow,Ebony,Black,Ocean,2.36E+01,1.60,25,25 STX
2637,,Shortbow,Ebony,Black,Mines,2.52E+01,1.71,25,25 STX
2638,,Shortbow,Ebony,Black,Candy Land,2.92E+01,1.98,30,30 STX
2639,x,Shortbow,Ebony,Black,Nirvana,1.16E+02,7.84,90,90 STX
2640,,Shortbow,Oak,Mithril,Woodland,6.73E+02,45.59,465,465 STX
2641,,Shortbow,Oak,Mithril,Swamp,6.12E+02,41.48,425,425 STX
2642,,Shortbow,Oak,Mithril,Ocean,5.84E+02,39.57,405,405 STX
2643,,Shortbow,Oak,Mithril,Mines,6.25E+02,42.34,435,435 STX
2644,,Shortbow,Oak,Mithril,Candy Land,7.24E+02,49.09,500,500 STX
2645,x,Shortbow,Oak,Mithril,Nirvana,2.87E+03,194.26,1955,1955 STX
2646,,Shortbow,Cherry,Mithril,Woodland,2.68E+01,1.82,30,30 STX
2647,,Shortbow,Cherry,Mithril,Swamp,2.44E+01,1.65,25,25 STX
2648,,Shortbow,Cherry,Mithril,Ocean,2.33E+01,1.58,25,25 STX
2649,,Shortbow,Cherry,Mithril,Mines,2.49E+01,1.69,25,25 STX
2650,,Shortbow,Cherry,Mithril,Candy Land,2.89E+01,1.96,30,30 STX
2651,x,Shortbow,Cherry,Mithril,Nirvana,1.14E+02,7.74,85,85 STX
2652,,Shortbow,Maple,Mithril,Woodland,2.61E+01,1.77,30,30 STX
2653,,Shortbow,Maple,Mithril,Swamp,2.38E+01,1.61,25,25 STX
2654,,Shortbow,Maple,Mithril,Ocean,2.27E+01,1.54,25,25 STX
2655,,Shortbow,Maple,Mithril,Mines,2.43E+01,1.65,25,25 STX
2656,,Shortbow,Maple,Mithril,Candy Land,2.81E+01,1.91,30,30 STX
2657,x,Shortbow,Maple,Mithril,Nirvana,1.11E+02,7.55,85,85 STX
2658,,Shortbow,Birch,Mithril,Woodland,2.55E+01,1.73,25,25 STX
2659,,Shortbow,Birch,Mithril,Swamp,2.32E+01,1.58,25,25 STX
2660,,Shortbow,Birch,Mithril,Ocean,2.22E+01,1.50,25,25 STX
2661,,Shortbow,Birch,Mithril,Mines,2.37E+01,1.61,25,25 STX
2662,,Shortbow,Birch,Mithril,Candy Land,2.75E+01,1.86,30,30 STX
2663,x,Shortbow,Birch,Mithril,Nirvana,1.09E+02,7.38,85,85 STX
2664,,Shortbow,Ebony,Mithril,Woodland,2.58E+01,1.75,30,30 STX
2665,,Shortbow,Ebony,Mithril,Swamp,2.35E+01,1.59,25,25 STX
2666,,Shortbow,Ebony,Mithril,Ocean,2.24E+01,1.52,25,25 STX
2667,,Shortbow,Ebony,Mithril,Mines,2.40E+01,1.63,25,25 STX
2668,,Shortbow,Ebony,Mithril,Candy Land,2.78E+01,1.89,30,30 STX
2669,x,Shortbow,Ebony,Mithril,Nirvana,1.10E+02,7.46,85,85 STX
2670,x,Shortbow,Oak,Adamantite,Woodland,9.65E+02,65.39,665,665 STX
2671,,Shortbow,Oak,Adamantite,Swamp,8.78E+02,59.49,605,605 STX
2672,,Shortbow,Oak,Adamantite,Ocean,8.37E+02,56.75,575,575 STX
2673,,Shortbow,Oak,Adamantite,Mines,8.96E+02,60.73,615,615 STX
2674,,Shortbow,Oak,Adamantite,Candy Land,1.04E+03,70.41,715,715 STX
2675,x,Shortbow,Oak,Adamantite,Nirvana,4.11E+03,278.63,2795,2795 STX
2676,x,Shortbow,Cherry,Adamantite,Woodland,3.84E+01,2.61,35,35 STX
2677,,Shortbow,Cherry,Adamantite,Swamp,3.50E+01,2.37,35,35 STX
2678,,Shortbow,Cherry,Adamantite,Ocean,3.34E+01,2.26,35,35 STX
2679,,Shortbow,Cherry,Adamantite,Mines,3.57E+01,2.42,35,35 STX
2680,,Shortbow,Cherry,Adamantite,Candy Land,4.14E+01,2.81,40,40 STX
2681,x,Shortbow,Cherry,Adamantite,Nirvana,1.64E+02,11.10,120,120 STX
2682,x,Shortbow,Maple,Adamantite,Woodland,3.75E+01,2.54,35,35 STX
2683,,Shortbow,Maple,Adamantite,Swamp,3.41E+01,2.31,35,35 STX
2684,,Shortbow,Maple,Adamantite,Ocean,3.25E+01,2.20,30,30 STX
2685,,Shortbow,Maple,Adamantite,Mines,3.48E+01,2.36,35,35 STX
2686,,Shortbow,Maple,Adamantite,Candy Land,4.04E+01,2.74,35,35 STX
2687,x,Shortbow,Maple,Adamantite,Nirvana,1.60E+02,10.83,120,120 STX
2688,x,Shortbow,Birch,Adamantite,Woodland,3.66E+01,2.48,35,35 STX
2689,,Shortbow,Birch,Adamantite,Swamp,3.33E+01,2.26,35,35 STX
2690,,Shortbow,Birch,Adamantite,Ocean,3.18E+01,2.16,30,30 STX
2691,,Shortbow,Birch,Adamantite,Mines,3.40E+01,2.31,35,35 STX
2692,,Shortbow,Birch,Adamantite,Candy Land,3.95E+01,2.67,35,35 STX
2693,x,Shortbow,Birch,Adamantite,Nirvana,1.56E+02,10.58,115,115 STX
2694,x,Shortbow,Ebony,Adamantite,Woodland,3.71E+01,2.51,35,35 STX
2695,,Shortbow,Ebony,Adamantite,Swamp,3.37E+01,2.29,35,35 STX
2696,,Shortbow,Ebony,Adamantite,Ocean,3.22E+01,2.18,30,30 STX
2697,,Shortbow,Ebony,Adamantite,Mines,3.44E+01,2.33,35,35 STX
2698,,Shortbow,Ebony,Adamantite,Candy Land,3.99E+01,2.70,35,35 STX
2699,x,Shortbow,Ebony,Adamantite,Nirvana,1.58E+02,10.70,115,115 STX
2700,,Shortbow,Oak,Dragon Scale,Woodland,8.29E+02,56.17,570,570 STX
2701,,Shortbow,Oak,Dragon Scale,Swamp,7.54E+02,51.10,520,520 STX
2702,,Shortbow,Oak,Dragon Scale,Ocean,7.19E+02,48.75,495,495 STX
2703,,Shortbow,Oak,Dragon Scale,Mines,7.70E+02,52.17,530,530 STX
2704,,Shortbow,Oak,Dragon Scale,Candy Land,8.92E+02,60.49,615,615 STX
2705,x,Shortbow,Oak,Dragon Scale,Nirvana,3.53E+03,239.35,2405,2405 STX
2706,,Shortbow,Cherry,Dragon Scale,Woodland,3.30E+01,2.24,30,30 STX
2707,,Shortbow,Cherry,Dragon Scale,Swamp,3.00E+01,2.04,30,30 STX
2708,,Shortbow,Cherry,Dragon Scale,Ocean,2.87E+01,1.94,30,30 STX
2709,,Shortbow,Cherry,Dragon Scale,Mines,3.07E+01,2.08,30,30 STX
2710,,Shortbow,Cherry,Dragon Scale,Candy Land,3.56E+01,2.41,35,35 STX
2711,x,Shortbow,Cherry,Dragon Scale,Nirvana,1.41E+02,9.54,105,105 STX
2712,,Shortbow,Maple,Dragon Scale,Woodland,3.22E+01,2.18,30,30 STX
2713,,Shortbow,Maple,Dragon Scale,Swamp,2.93E+01,1.99,30,30 STX
2714,,Shortbow,Maple,Dragon Scale,Ocean,2.79E+01,1.89,30,30 STX
2715,,Shortbow,Maple,Dragon Scale,Mines,2.99E+01,2.03,30,30 STX
2716,,Shortbow,Maple,Dragon Scale,Candy Land,3.47E+01,2.35,35,35 STX
2717,x,Shortbow,Maple,Dragon Scale,Nirvana,1.37E+02,9.30,105,105 STX
2718,,Shortbow,Birch,Dragon Scale,Woodland,3.15E+01,2.13,30,30 STX
2719,,Shortbow,Birch,Dragon Scale,Swamp,2.86E+01,1.94,30,30 STX
2720,,Shortbow,Birch,Dragon Scale,Ocean,2.73E+01,1.85,30,30 STX
2721,,Shortbow,Birch,Dragon Scale,Mines,2.92E+01,1.98,30,30 STX
2722,,Shortbow,Birch,Dragon Scale,Candy Land,3.39E+01,2.30,35,35 STX
2723,x,Shortbow,Birch,Dragon Scale,Nirvana,1.34E+02,9.09,100,100 STX
2724,,Shortbow,Ebony,Dragon Scale,Woodland,3.18E+01,2.16,30,30 STX
2725,,Shortbow,Ebony,Dragon Scale,Swamp,2.90E+01,1.96,30,30 STX
2726,,Shortbow,Ebony,Dragon Scale,Ocean,2.76E+01,1.87,30,30 STX
2727,,Shortbow,Ebony,Dragon Scale,Mines,2.96E+01,2.00,30,30 STX
2728,,Shortbow,Ebony,Dragon Scale,Candy Land,3.43E+01,2.32,35,35 STX
2729,x,Shortbow,Ebony,Dragon Scale,Nirvana,1.36E+02,9.19,100,100 STX
2730,,Crossbow,Oak,Iron,Woodland,6.06E+02,41.05,420,420 STX
2731,,Crossbow,Oak,Iron,Swamp,5.51E+02,37.35,385,385 STX
2732,,Crossbow,Oak,Iron,Ocean,5.26E+02,35.63,365,365 STX
2733,,Crossbow,Oak,Iron,Mines,5.63E+02,38.13,390,390 STX
2734,,Crossbow,Oak,Iron,Candy Land,6.52E+02,44.21,450,450 STX
2735,,Crossbow,Oak,Iron,Nirvana,2.58E+03,174.94,1760,1760 STX
2736,,Crossbow,Cherry,Iron,Woodland,2.41E+01,1.64,25,25 STX
2737,,Crossbow,Cherry,Iron,Swamp,2.20E+01,1.49,25,25 STX
2738,,Crossbow,Cherry,Iron,Ocean,2.09E+01,1.42,25,25 STX
2739,,Crossbow,Cherry,Iron,Mines,2.24E+01,1.52,25,25 STX
2740,,Crossbow,Cherry,Iron,Candy Land,2.60E+01,1.76,30,30 STX
2741,x,Crossbow,Cherry,Iron,Nirvana,1.03E+02,6.97,80,80 STX
2742,,Crossbow,Maple,Iron,Woodland,2.35E+01,1.60,25,25 STX
2743,,Crossbow,Maple,Iron,Swamp,2.14E+01,1.45,25,25 STX
2744,,Crossbow,Maple,Iron,Ocean,2.04E+01,1.38,25,25 STX
2745,,Crossbow,Maple,Iron,Mines,2.19E+01,1.48,25,25 STX
2746,,Crossbow,Maple,Iron,Candy Land,2.53E+01,1.72,25,25 STX
2747,,Crossbow,Maple,Iron,Nirvana,1.00E+02,6.80,80,80 STX
2748,,Crossbow,Birch,Iron,Woodland,2.30E+01,1.56,25,25 STX
2749,,Crossbow,Birch,Iron,Swamp,2.09E+01,1.42,25,25 STX
2750,,Crossbow,Birch,Iron,Ocean,2.00E+01,1.35,25,25 STX
2751,,Crossbow,Birch,Iron,Mines,2.14E+01,1.45,25,25 STX
2752,,Crossbow,Birch,Iron,Candy Land,2.48E+01,1.68,25,25 STX
2753,x,Crossbow,Birch,Iron,Nirvana,9.80E+01,6.64,75,75 STX
2754,,Crossbow,Ebony,Iron,Woodland,2.33E+01,1.58,25,25 STX
2755,,Crossbow,Ebony,Iron,Swamp,2.12E+01,1.43,25,25 STX
2756,,Crossbow,Ebony,Iron,Ocean,2.02E+01,1.37,25,25 STX
2757,,Crossbow,Ebony,Iron,Mines,2.16E+01,1.46,25,25 STX
2758,,Crossbow,Ebony,Iron,Candy Land,2.51E+01,1.70,25,25 STX
2759,x,Crossbow,Ebony,Iron,Nirvana,9.91E+01,6.72,75,75 STX
2760,,Crossbow,Oak,Vulcanic,Woodland,1.74E+03,118.10,1190,1190 STX
2761,,Crossbow,Oak,Vulcanic,Swamp,1.59E+03,107.45,1085,1085 STX
2762,,Crossbow,Oak,Vulcanic,Ocean,1.51E+03,102.50,1035,1035 STX
2763,,Crossbow,Oak,Vulcanic,Mines,1.62E+03,109.69,1105,1105 STX
2764,x,Crossbow,Oak,Vulcanic,Candy Land,1.88E+03,127.18,1280,1280 STX
2765,x,Crossbow,Oak,Vulcanic,Nirvana,7.42E+03,503.26,5045,5045 STX
2766,,Crossbow,Cherry,Vulcanic,Woodland,6.94E+01,4.71,55,55 STX
2767,,Crossbow,Cherry,Vulcanic,Swamp,6.32E+01,4.28,55,55 STX
2768,,Crossbow,Cherry,Vulcanic,Ocean,6.03E+01,4.08,50,50 STX
2769,,Crossbow,Cherry,Vulcanic,Mines,6.45E+01,4.37,55,55 STX
2770,x,Crossbow,Cherry,Vulcanic,Candy Land,7.48E+01,5.07,60,60 STX
2771,x,Crossbow,Cherry,Vulcanic,Nirvana,2.96E+02,20.06,210,210 STX
2772,x,Crossbow,Maple,Vulcanic,Woodland,6.77E+01,4.59,55,55 STX
2773,x,Crossbow,Maple,Vulcanic,Swamp,6.16E+01,4.18,50,50 STX
2774,x,Crossbow,Maple,Vulcanic,Ocean,5.88E+01,3.98,50,50 STX
2775,x,Crossbow,Maple,Vulcanic,Mines,6.29E+01,4.26,55,55 STX
2776,x,Crossbow,Maple,Vulcanic,Candy Land,7.29E+01,4.94,60,60 STX
2777,x,Crossbow,Maple,Vulcanic,Nirvana,2.88E+02,19.55,205,205 STX
2778,x,Crossbow,Birch,Vulcanic,Woodland,6.62E+01,4.49,55,55 STX
2779,x,Crossbow,Birch,Vulcanic,Swamp,6.02E+01,4.08,50,50 STX
2780,x,Crossbow,Birch,Vulcanic,Ocean,5.74E+01,3.89,50,50 STX
2781,x,Crossbow,Birch,Vulcanic,Mines,6.15E+01,4.17,50,50 STX
2782,x,Crossbow,Birch,Vulcanic,Candy Land,7.13E+01,4.83,60,60 STX
2783,x,Crossbow,Birch,Vulcanic,Nirvana,2.82E+02,19.11,200,200 STX
2784,,Crossbow,Ebony,Vulcanic,Woodland,6.69E+01,4.54,55,55 STX
2785,,Crossbow,Ebony,Vulcanic,Swamp,6.09E+01,4.13,50,50 STX
2786,,Crossbow,Ebony,Vulcanic,Ocean,5.81E+01,3.94,50,50 STX
2787,,Crossbow,Ebony,Vulcanic,Mines,6.22E+01,4.21,50,50 STX
2788,x,Crossbow,Ebony,Vulcanic,Candy Land,7.21E+01,4.89,60,60 STX
2789,x,Crossbow,Ebony,Vulcanic,Nirvana,2.85E+02,19.33,205,205 STX
2790,,Crossbow,Oak,Steel,Woodland,7.26E+02,49.24,500,500 STX
2791,,Crossbow,Oak,Steel,Swamp,6.61E+02,44.80,460,460 STX
2792,,Crossbow,Oak,Steel,Ocean,6.30E+02,42.73,435,435 STX
2793,,Crossbow,Oak,Steel,Mines,6.75E+02,45.73,465,465 STX
2794,,Crossbow,Oak,Steel,Candy Land,7.82E+02,53.02,540,540 STX
2795,,Crossbow,Oak,Steel,Nirvana,3.10E+03,209.82,2110,2110 STX
2796,,Crossbow,Cherry,Steel,Woodland,2.89E+01,1.96,30,30 STX
2797,,Crossbow,Cherry,Steel,Swamp,2.63E+01,1.79,30,30 STX
2798,,Crossbow,Cherry,Steel,Ocean,2.51E+01,1.70,25,25 STX
2799,,Crossbow,Cherry,Steel,Mines,2.69E+01,1.82,30,30 STX
2800,,Crossbow,Cherry,Steel,Candy Land,3.12E+01,2.11,30,30 STX
2801,x,Crossbow,Cherry,Steel,Nirvana,1.23E+02,8.36,95,95 STX
2802,,Crossbow,Maple,Steel,Woodland,2.82E+01,1.91,30,30 STX
2803,,Crossbow,Maple,Steel,Swamp,2.57E+01,1.74,25,25 STX
2804,,Crossbow,Maple,Steel,Ocean,2.45E+01,1.66,25,25 STX
2805,,Crossbow,Maple,Steel,Mines,2.62E+01,1.78,30,30 STX
2806,,Crossbow,Maple,Steel,Candy Land,3.04E+01,2.06,30,30 STX
2807,,Crossbow,Maple,Steel,Nirvana,1.20E+02,8.15,90,90 STX
2808,x,Crossbow,Birch,Steel,Woodland,2.76E+01,1.87,30,30 STX
2809,x,Crossbow,Birch,Steel,Swamp,2.51E+01,1.70,25,25 STX
2810,x,Crossbow,Birch,Steel,Ocean,2.39E+01,1.62,25,25 STX
2811,x,Crossbow,Birch,Steel,Mines,2.56E+01,1.74,25,25 STX
2812,x,Crossbow,Birch,Steel,Candy Land,2.97E+01,2.01,30,30 STX
2813,x,Crossbow,Birch,Steel,Nirvana,1.18E+02,7.97,90,90 STX
2814,,Crossbow,Ebony,Steel,Woodland,2.79E+01,1.89,30,30 STX
2815,,Crossbow,Ebony,Steel,Swamp,2.54E+01,1.72,25,25 STX
2816,,Crossbow,Ebony,Steel,Ocean,2.42E+01,1.64,25,25 STX
2817,,Crossbow,Ebony,Steel,Mines,2.59E+01,1.76,30,30 STX
2818,,Crossbow,Ebony,Steel,Candy Land,3.00E+01,2.04,30,30 STX
2819,x,Crossbow,Ebony,Steel,Nirvana,1.19E+02,8.06,90,90 STX
2820,,Crossbow,Oak,Black,Woodland,7.25E+02,49.14,500,500 STX
2821,,Crossbow,Oak,Black,Swamp,6.60E+02,44.71,455,455 STX
2822,,Crossbow,Oak,Black,Ocean,6.29E+02,42.65,435,435 STX
2823,,Crossbow,Oak,Black,Mines,6.73E+02,45.64,465,465 STX
2824,,Crossbow,Oak,Black,Candy Land,7.81E+02,52.92,540,540 STX
2825,,Crossbow,Oak,Black,Nirvana,3.09E+03,209.40,2105,2105 STX
2826,,Crossbow,Cherry,Black,Woodland,2.89E+01,1.96,30,30 STX
2827,,Crossbow,Cherry,Black,Swamp,2.63E+01,1.78,30,30 STX
2828,,Crossbow,Cherry,Black,Ocean,2.51E+01,1.70,25,25 STX
2829,,Crossbow,Cherry,Black,Mines,2.68E+01,1.82,30,30 STX
2830,,Crossbow,Cherry,Black,Candy Land,3.11E+01,2.11,30,30 STX
2831,x,Crossbow,Cherry,Black,Nirvana,1.23E+02,8.34,95,95 STX
2832,,Crossbow,Maple,Black,Woodland,2.82E+01,1.91,30,30 STX
2833,,Crossbow,Maple,Black,Swamp,2.56E+01,1.74,25,25 STX
2834,,Crossbow,Maple,Black,Ocean,2.44E+01,1.66,25,25 STX
2835,,Crossbow,Maple,Black,Mines,2.62E+01,1.77,30,30 STX
2836,,Crossbow,Maple,Black,Candy Land,3.03E+01,2.06,30,30 STX
2837,,Crossbow,Maple,Black,Nirvana,1.20E+02,8.14,90,90 STX
2838,,Crossbow,Birch,Black,Woodland,2.75E+01,1.87,30,30 STX
2839,,Crossbow,Birch,Black,Swamp,2.51E+01,1.70,25,25 STX
